Date,MaxT,MinT,WindSpeed,Humidity ,Precipitation
27-05-07 0:00,38.6,29.2,3.2,49.9,2.9
28-05-07 0:00,39.4,28.8,3.8,45.9,0
29-05-07 0:00,37.6,28.8,3.3,51.5,0
30-05-07 0:00,38.2,29,2.6,52.2,0
31-05-07 0:00,38.3,29.6,2.3,51.5,0
01-06-07 0:00,37.8,28.7,2.6,48.5,0
02-06-07 0:00,38.5,29.6,3.1,56.8,0
03-06-07 0:00,38.6,30.5,2.8,54.8,4.2
04-06-07 0:00,40.4,29.2,3.6,48.3,0
05-06-07 0:00,33.9,28.4,3.4,50.7,14.9
06-06-07 0:00,39.7,28.3,3,57.3,5.2
07-06-07 0:00,33.6,26.7,4.2,69.4,12
08-06-07 0:00,35.7,27,2.9,65,0
09-06-07 0:00,37.8,28.8,3.4,63.5,6
10-06-07 0:00,38.9,27,4.1,61.2,12
11-06-07 0:00,35.8,27.3,3.2,58.7,0
12-06-07 0:00,37.9,29.2,2.8,57.3,0
13-06-07 0:00,35.8,28.9,2.3,65.5,0
14-06-07 0:00,34.6,28.7,2,70.7,12.6
15-06-07 0:00,34.8,28.7,2.2,72.7,0
16-06-07 0:00,36,28.8,3,69.4,0
17-06-07 0:00,37,27.9,3.6,67.4,0
18-06-07 0:00,38.5,28.8,3.7,68.8,5.2
19-06-07 0:00,36,27.3,3.3,65.6,11.4
20-06-07 0:00,34,28.7,2.7,77.1,11.4
21-06-07 0:00,31.9,26.9,3.4,77.9,35
22-06-07 0:00,29.2,26.2,4.3,67.9,7.8
23-06-07 0:00,30.3,26.7,4.3,69.4,38.7
24-06-07 0:00,32,26.6,3.4,74.7,15.5
25-06-07 0:00,33,27,4.2,82.6,23.4
26-06-07 0:00,29.3,25.6,3.8,74.7,10.9
27-06-07 0:00,27.7,25.3,4.4,76.8,38
28-06-07 0:00,28.2,25.5,4.5,81.5,43.4
29-06-07 0:00,28.4,25.1,4.7,76.8,27.1
30-06-07 0:00,31,26.9,4.6,74.9,5.4
01-07-07 0:00,33.6,27.5,4.4,67.5,0
02-07-07 0:00,34.2,28,4.6,73.4,0
03-07-07 0:00,35,28,4.9,59.3,0
04-07-07 0:00,35.5,28.3,5,57.7,0
05-07-07 0:00,35.6,27.7,4.9,62.9,0
06-07-07 0:00,34.7,29.1,4.8,59.1,0
07-07-07 0:00,33.3,27.3,5.7,76.2,18.2
08-07-07 0:00,35,27.2,5.1,68.3,0
09-07-07 0:00,34.7,26.6,4,74.4,9
10-07-07 0:00,34.2,26.7,3.7,71.9,13.7
11-07-07 0:00,34.3,27.2,3.6,78.3,11.5
12-07-07 0:00,33.2,26.2,3.9,79.3,11.5
13-07-07 0:00,31.4,26.2,4.4,76.2,0
14-07-07 0:00,32.2,26.6,4.1,79.7,9.9
15-07-07 0:00,32.3,26.3,3.8,69.2,34.4
16-07-07 0:00,32.3,26.2,3.3,81.8,20.9
17-07-07 0:00,33.6,26.9,3.2,80,0
18-07-07 0:00,35.1,27.7,3,72.3,0
19-07-07 0:00,35.6,28.1,2.8,73.9,14.6
20-07-07 0:00,33.6,27.8,2.5,76.5,14.6
21-07-07 0:00,33.1,25.7,2.3,75.6,6.1
22-07-07 0:00,33.9,26.8,2.8,82.9,3.8
23-07-07 0:00,32.3,26.2,1.9,78.3,6.5
24-07-07 0:00,33.3,26.8,2.2,78.7,10.2
25-07-07 0:00,33,27,2.4,76.5,6.5
26-07-07 0:00,33.4,27.2,1.7,77.4,21.1
27-07-07 0:00,33.8,27.5,2.2,71.1,24.1
28-07-07 0:00,32.1,27.1,2.4,82.7,37.7
29-07-07 0:00,33.8,26.2,2.2,86,24.1
30-07-07 0:00,33.1,26.1,1.7,83.4,21.1
31-07-07 0:00,33.2,27.2,1.6,87,0
01-08-07 0:00,34,25.9,2.5,81.2,9.7
02-08-07 0:00,31.4,26.1,2.8,79.5,11.2
03-08-07 0:00,29,25.8,3.1,81.2,12.6
04-08-07 0:00,30,25.7,3.5,80.4,2.9
05-08-07 0:00,30.7,25.9,3.7,80.8,8.2
06-08-07 0:00,29.1,26.1,4.9,80,21.7
07-08-07 0:00,31.6,25.9,5.4,73.1,0
08-08-07 0:00,33.3,27,4.5,73.1,3.1
09-08-07 0:00,34.1,27,3.7,71.2,0
10-08-07 0:00,34.1,27.9,3.7,66.7,4.6
11-08-07 0:00,31.1,27.4,4.6,75.2,9.2
12-08-07 0:00,31.3,25.8,3.7,80.9,18.2
13-08-07 0:00,31.6,26.2,3.9,81.2,6.5
14-08-07 0:00,34.7,27.1,4.2,73.1,0
15-08-07 0:00,34.9,27.7,3,71.8,0
16-08-07 0:00,34.6,27.5,3.1,75.7,5.1
17-08-07 0:00,34.3,26.8,2.8,72.5,10.3
18-08-07 0:00,31.2,26.3,3.6,81.3,5.1
19-08-07 0:00,34.2,26,3.2,79.4,0
20-08-07 0:00,35.3,26.5,3,79.2,0
21-08-07 0:00,33.6,26.9,2.9,78.3,6.1
22-08-07 0:00,32.3,26,2.5,78.9,6.8
23-08-07 0:00,34.2,26.4,2.7,76.1,13.6
24-08-07 0:00,32.3,25.3,2.2,78.7,13.6
25-08-07 0:00,32.9,26.3,1.9,80.5,6.8
26-08-07 0:00,33.6,26.9,1.6,78,0
27-08-07 0:00,32,26.2,1.7,79.2,8.3
28-08-07 0:00,33.2,26.6,2.7,78.6,8.3
29-08-07 0:00,30.7,25.5,1.7,85,19.1
30-08-07 0:00,32.3,25.6,2.3,85.3,9.6
31-08-07 0:00,30.6,25.3,3,83.7,9.6
01-09-07 0:00,29.7,25.6,2.6,79.8,29.5
02-09-07 0:00,29.2,25.6,2.4,80.4,18.2
03-09-07 0:00,32.6,26.1,3,75.3,0
04-09-07 0:00,32.9,27.2,3.4,72.3,4.6
05-09-07 0:00,31.4,25.8,3.3,81.5,36.4
06-09-07 0:00,30.4,24.9,3.4,80.5,17.2
07-09-07 0:00,32.1,27,2.8,79.2,4.3
08-09-07 0:00,33.6,27,2,75.6,12.9
09-09-07 0:00,33.5,27.3,1.7,79.4,6.4
10-09-07 0:00,33.9,27.1,1.4,80.5,0
11-09-07 0:00,33.6,27,1.7,75.2,0
12-09-07 0:00,34.2,26.7,1.4,72.2,5.7
13-09-07 0:00,34.3,26.5,1.7,74,2.8
14-09-07 0:00,31.9,25.2,2.6,82.4,11.3
15-09-07 0:00,32.2,24.9,2.6,78.8,2.9
16-09-07 0:00,31,26,2.4,74.8,7.7
17-09-07 0:00,30.1,26.1,2.7,77.2,6.9
18-09-07 0:00,31.2,25.5,1.6,76.7,0
19-09-07 0:00,29.7,25.5,1.7,67.3,23.1
20-09-07 0:00,30.2,25.4,2.7,74.1,26.4
21-09-07 0:00,28.1,25.1,2.9,76,18.7
22-09-07 0:00,29.8,25.9,3.4,72.9,15.6
23-09-07 0:00,32.3,26.3,3.9,65,4.6
24-09-07 0:00,33,27,3.3,72.1,0
25-09-07 0:00,33.1,27.7,2.9,74.5,4.6
26-09-07 0:00,31.8,27.2,2.9,74.8,6.4
27-09-07 0:00,32.4,26.4,2.6,75.9,6.6
28-09-07 0:00,33.7,26.6,2.3,76.9,3.8
29-09-07 0:00,32,26.8,2.3,74.4,13
30-09-07 0:00,30.6,24.7,2.3,76.7,10.4
01-10-07 0:00,32.5,25.6,2.4,77.2,12.5
02-10-07 0:00,32.8,26.1,2.3,68.5,9.1
03-10-07 0:00,33.4,25.8,1.7,67.9,5.8
04-10-07 0:00,30,25.3,1.6,63.1,37.4
05-10-07 0:00,28.6,24.8,2.4,66.2,24.9
06-10-07 0:00,31.5,25.1,2.5,70.9,0
07-10-07 0:00,30.1,25.8,2.2,80,9.3
08-10-07 0:00,32.2,25.6,2.1,65.7,0
09-10-07 0:00,34.3,24.9,1.5,62.8,0
10-10-07 0:00,33.3,25.1,1.5,63.7,0
11-10-07 0:00,33.5,25.1,1.3,70.3,0
12-10-07 0:00,33.2,25.5,1.3,73.3,0
13-10-07 0:00,33.6,25.2,1.5,64.8,0
14-10-07 0:00,33.8,24.8,1.4,65.4,0
15-10-07 0:00,33.6,24.6,1.1,67.6,0
16-10-07 0:00,33,24.4,1.2,73,0
17-10-07 0:00,32.5,24.8,1.1,72,0
18-10-07 0:00,31.1,24.5,1.6,77.1,22.1
19-10-07 0:00,31.1,25.2,1.2,73.2,46.7
20-10-07 0:00,31.7,25,1.1,75.5,23.4
21-10-07 0:00,31.8,24.6,1.4,70.5,12
22-10-07 0:00,30.8,21.3,1.2,72.5,17.4
23-10-07 0:00,31.4,24.4,1.9,71.3,6
24-10-07 0:00,30.7,23.2,2.1,70.5,0
25-10-07 0:00,30.8,23.3,1.4,70.2,0
26-10-07 0:00,31.4,22.6,1.1,64.1,0
27-10-07 0:00,31.2,23.5,1.1,73.1,0
28-10-07 0:00,31.2,23.5,1.5,76.6,6.9
29-10-07 0:00,29.6,23.5,2.1,74.9,17.4
30-10-07 0:00,26.9,23.3,1.6,81.4,13.9
31-10-07 0:00,30.6,24.7,1.4,77,7
01-11-07 0:00,31.9,26.4,2,83.8,0
02-11-07 0:00,32.7,24.6,1.1,79.6,0
03-11-07 0:00,31.9,24.5,1.4,79.4,1.6
04-11-07 0:00,32.1,25.6,1.2,83.3,0
05-11-07 0:00,32.7,25.1,0.9,76.5,6
06-11-07 0:00,32.9,24.6,1.1,75.7,0
07-11-07 0:00,32.1,24.1,1.2,72.2,0
08-11-07 0:00,31.5,23.1,1.2,69.7,0
09-11-07 0:00,31.9,22.9,0.8,72.3,0
10-11-07 0:00,32.3,23.1,1,66.1,0
11-11-07 0:00,32.1,23.1,1.3,68.9,0
12-11-07 0:00,31.8,21.7,1.7,68,0
13-11-07 0:00,32,20.5,1.8,65.6,0
14-11-07 0:00,32.2,19.7,1.4,59.8,0
15-11-07 0:00,32.6,18.8,1.5,63.9,0
16-11-07 0:00,31.4,18.7,1.5,62.9,0
17-11-07 0:00,30.6,20.1,1.6,65,0
18-11-07 0:00,30.8,20.3,1,69.3,0
19-11-07 0:00,30.6,23.3,1.1,77.4,0
20-11-07 0:00,31.5,23.9,1.4,75.2,0
21-11-07 0:00,30.7,22.2,1.5,66,0
22-11-07 0:00,30.5,19.9,1.6,64,0
23-11-07 0:00,30.9,18.4,1.5,64.8,0
24-11-07 0:00,30.5,17.4,1.5,60.7,0
25-11-07 0:00,31.4,18.2,1.4,61.5,0
26-11-07 0:00,31.4,20.7,1,66.7,0
27-11-07 0:00,31.7,22.2,1.2,68.3,0
28-11-07 0:00,31.1,21.5,0.9,59.3,0
29-11-07 0:00,30.8,19.1,1.2,66.9,0
30-11-07 0:00,30.9,19.7,1.7,67.6,0
01-12-07 0:00,30.2,21.3,1.4,69,0
02-12-07 0:00,30.5,21.3,1.4,67.3,3.6
03-12-07 0:00,30.6,22.3,1.3,64.1,0
04-12-07 0:00,29.6,21.3,2.1,70.2,0
05-12-07 0:00,29.3,20.7,2,68.5,0
06-12-07 0:00,29.4,20.5,1.7,71.6,0
07-12-07 0:00,30,19.2,1.2,64.6,0
08-12-07 0:00,30.4,20,1.4,70.8,0
09-12-07 0:00,30,20.6,1.2,71.3,0
10-12-07 0:00,29.9,20.9,0.9,68.7,0
11-12-07 0:00,30.2,21,1.3,72,0
12-12-07 0:00,30.1,21,1.3,70.3,0
13-12-07 0:00,30.4,21,1.4,71.6,0
14-12-07 0:00,28.8,22.4,1.7,72.8,0
15-12-07 0:00,29.8,22.6,1.9,70.4,0
16-12-07 0:00,30.7,22.2,2.1,67.8,0
17-12-07 0:00,29.9,21.4,2.9,64.9,0
18-12-07 0:00,27.7,21.3,2.8,67.4,0
19-12-07 0:00,28.1,22.2,1.7,72.8,4.4
20-12-07 0:00,30.9,22.2,1.6,66.2,0
21-12-07 0:00,32,20.9,1.2,70.1,0
22-12-07 0:00,32.4,20.4,1.2,64.1,0
23-12-07 0:00,32.5,20.8,0.8,63.7,0
24-12-07 0:00,33.4,18,0.7,61.3,0
25-12-07 0:00,30.9,17.8,0.7,62.9,0
26-12-07 0:00,31.5,19.8,0.9,69.4,0
27-12-07 0:00,31.2,20.2,0.7,72.6,0
28-12-07 0:00,31.8,20.9,0.5,69.3,0
29-12-07 0:00,32,22.1,0.7,68.8,0
30-12-07 0:00,31.6,22.9,1.3,63.8,0
31-12-07 0:00,30.9,21.7,1.4,67.6,0
01-01-08 0:00,30.2,20.4,1.4,66.5,0
02-01-08 0:00,29.2,18.7,1.6,67.5,0
03-01-08 0:00,29,17.3,1.5,68.1,0
04-01-08 0:00,29.4,16.9,1.3,62.8,0
05-01-08 0:00,29.7,17.9,1.5,64.6,0
06-01-08 0:00,29.9,18.2,1.4,63,0
07-01-08 0:00,30.2,18.8,1.3,66.3,0
08-01-08 0:00,30.5,18.7,1.3,67.4,0
09-01-08 0:00,31.1,17.5,1.1,63.4,0
10-01-08 0:00,31,17.9,1.4,61.7,0
11-01-08 0:00,30.8,18.6,1.2,61.5,0
12-01-08 0:00,30.9,19.5,1.3,67.1,0
13-01-08 0:00,31.3,19.6,1.2,63.6,0
14-01-08 0:00,31.5,19.5,1.3,66.9,0
15-01-08 0:00,30.8,19.3,1.1,61.5,0
16-01-08 0:00,30.6,21.2,1.4,61.2,0
17-01-08 0:00,30.3,19.3,1.5,55.4,0
18-01-08 0:00,30.3,18.4,0.9,62.6,0
19-01-08 0:00,30.4,18,1,68.5,0
20-01-08 0:00,30.8,18.7,1.2,63.1,0
21-01-08 0:00,31,19.6,1.4,72.3,0
22-01-08 0:00,30.9,21.2,1.7,65,0
23-01-08 0:00,30.4,20.6,2,70.7,0
24-01-08 0:00,30.3,21.1,1.5,70.2,0
25-01-08 0:00,31.3,21.9,1.8,74.1,0
26-01-08 0:00,31.2,23.4,2.2,74.1,0
27-01-08 0:00,29.6,22.3,1.6,65.6,0
28-01-08 0:00,29.2,20.7,1.4,69.9,0
29-01-08 0:00,30.2,20.3,1.2,66.5,0
30-01-08 0:00,31.2,21.1,1.5,71.1,0
31-01-08 0:00,32,22.5,1.7,66,0
01-02-08 0:00,30.4,22.6,1.2,65.4,0
02-02-08 0:00,29.8,20.9,1.4,60.9,0
03-02-08 0:00,30.8,22.1,1.9,66.7,0
04-02-08 0:00,30.2,23.8,1.5,69.6,0
05-02-08 0:00,30.8,23.9,1.8,69.3,0
06-02-08 0:00,30.8,22.5,2.1,67,0
07-02-08 0:00,31,21.6,1.7,64.8,0
08-02-08 0:00,31,22.2,1.4,69.9,0
09-02-08 0:00,31,24.1,2.2,69.7,19.8
10-02-08 0:00,28.6,23.2,1.9,72.6,0
11-02-08 0:00,27.1,22.7,2.2,66.9,0
12-02-08 0:00,27.2,23.7,2.4,65.5,0
13-02-08 0:00,29.6,22.8,2.1,56.5,0
14-02-08 0:00,30.8,22.5,1.5,62.3,0
15-02-08 0:00,31.3,21.8,1.6,60.6,0
16-02-08 0:00,31.3,21.6,1.4,62.5,0
17-02-08 0:00,31.7,21.9,1.3,62.6,0
18-02-08 0:00,31.7,21.2,1.2,65.2,0
19-02-08 0:00,31.7,22.2,1.3,62.7,0
20-02-08 0:00,31.2,21.8,1.1,62.3,0
21-02-08 0:00,32.1,21.7,1.5,66.7,0
22-02-08 0:00,31.3,21.7,1.7,62.2,0
23-02-08 0:00,31.7,22.1,1.3,59.2,0
24-02-08 0:00,32.2,21.7,1.5,62.9,0
25-02-08 0:00,32.1,21.6,1.4,67,0
26-02-08 0:00,32.6,22.3,1.6,62.9,0
27-02-08 0:00,32,22.6,1.6,56.6,0
28-02-08 0:00,32.3,22.7,1.6,51.6,0
29-02-08 0:00,32.1,21.4,1.7,57,0
01-03-08 0:00,33.5,21.4,1.5,55.6,0
02-03-08 0:00,34,22.1,1.5,58.2,0
03-03-08 0:00,33.6,21.7,1.2,50.2,0
04-03-08 0:00,33.5,21.3,1.3,49.5,0
05-03-08 0:00,33.1,21.3,1.6,55.6,0
06-03-08 0:00,33,21.4,1.7,53.8,0
07-03-08 0:00,34.7,21.2,1.1,58.2,0
08-03-08 0:00,35.3,20.5,1.4,63.1,0
09-03-08 0:00,34.7,21.3,1.5,48.1,0
10-03-08 0:00,34.1,20.6,1.3,53.7,0
11-03-08 0:00,33,21.7,1.4,59.1,0
12-03-08 0:00,33.5,22.6,1.8,55.3,0
13-03-08 0:00,33.2,25,2.3,59.8,0
14-03-08 0:00,32.7,23.9,2.3,62.9,0
15-03-08 0:00,33.7,24.9,1.6,61.4,0
16-03-08 0:00,34.3,24.8,1.8,60.3,0
17-03-08 0:00,34.3,24.7,2,58.5,0
18-03-08 0:00,33.9,24.9,2.1,61.9,0
19-03-08 0:00,34.2,25.3,2.8,67.4,0
20-03-08 0:00,34.2,25,3,67.7,0
21-03-08 0:00,32.5,24.6,2.1,80.5,1
22-03-08 0:00,31.7,24.6,2.2,79,1
23-03-08 0:00,31.4,24,1.3,74.4,3.1
24-03-08 0:00,28.5,23.7,1.3,79.7,7.1
25-03-08 0:00,30.1,24.6,1.7,76.4,2
26-03-08 0:00,33,24.3,1.5,73.9,0
27-03-08 0:00,33.7,24.9,1.9,68.3,9.4
28-03-08 0:00,34.1,25.1,2,59.8,6.3
29-03-08 0:00,33.4,24.3,1.8,65.4,0
30-03-08 0:00,33.7,25,2.2,71.2,0
31-03-08 0:00,31.7,24.2,2.5,68.7,6.3
01-04-08 0:00,34.4,25.4,1.7,62.2,0
02-04-08 0:00,34.2,25.4,2.3,64.3,4.3
03-04-08 0:00,34.8,26.1,2.2,57.8,0
04-04-08 0:00,34.4,26.4,2.3,66.5,0
05-04-08 0:00,33.6,25.7,3.1,63.4,0
06-04-08 0:00,33.3,25,2.9,72.1,0
07-04-08 0:00,33.5,25.5,1.4,65.8,0
08-04-08 0:00,34.3,24.7,1.8,58.4,0
09-04-08 0:00,34.5,25.3,2.2,66.2,0
10-04-08 0:00,35.1,23.1,2.1,60.4,0
11-04-08 0:00,36.2,25,2,56.7,0
12-04-08 0:00,35.9,25.2,2.3,55.2,0
13-04-08 0:00,35.7,26.2,1.8,57.2,0
14-04-08 0:00,35.3,25.8,2,53.1,0
15-04-08 0:00,35.5,26.6,2.6,60.4,0
16-04-08 0:00,35.3,26.9,2.3,67.3,0
17-04-08 0:00,36.4,26.8,2.5,56.1,0
18-04-08 0:00,37.2,27.2,2.6,63.1,0
19-04-08 0:00,37.8,27.8,2.4,51.6,0
20-04-08 0:00,37.9,27.5,2.4,49.8,0
21-04-08 0:00,38,26.6,3,52.8,0
22-04-08 0:00,38.1,26.8,3.3,50.3,0
23-04-08 0:00,36.5,27.3,2.7,48.6,0
24-04-08 0:00,35.3,27.6,2.3,56.5,0
25-04-08 0:00,35,26.2,2.2,60.2,0
26-04-08 0:00,35.5,26.7,2.3,55.9,0
27-04-08 0:00,36,27.1,2.5,55.9,0
28-04-08 0:00,35.4,27.1,3.2,58.4,0
29-04-08 0:00,36.1,27.7,2.9,55,0
30-04-08 0:00,37.2,28.3,3.2,48.4,0
01-05-08 0:00,39.4,28.8,3.5,45,0
02-05-08 0:00,41.5,28.6,3.7,49.9,0
03-05-08 0:00,42.9,28.1,4.4,46.7,0
04-05-08 0:00,41.8,28,4,45.9,0
05-05-08 0:00,41.3,30.1,4.9,47.5,0
06-05-08 0:00,40,29.4,4.1,46.6,0
07-05-08 0:00,37.4,28.9,4.1,45.8,0
08-05-08 0:00,37.7,29,3.4,47.5,0
09-05-08 0:00,40.3,28.4,3.8,52.6,0
10-05-08 0:00,39.3,29.1,4.1,48.3,0
11-05-08 0:00,38.3,28.7,3.8,46.1,0
12-05-08 0:00,38.9,28.6,3.9,47.3,4.2
13-05-08 0:00,38.1,28.5,3.9,54.2,0
14-05-08 0:00,41.3,29.3,3.7,48.1,0
15-05-08 0:00,43.2,29.6,4.7,53.4,0
16-05-08 0:00,42.6,30.4,4.7,41.7,0
17-05-08 0:00,43.7,30.2,5.5,48.7,0
18-05-08 0:00,43.5,29.6,4.9,44.9,0
19-05-08 0:00,43.1,30.3,4.9,46.4,0
20-05-08 0:00,42.7,30,4.6,45.9,0
21-05-08 0:00,41.7,29.4,3.7,46,0
22-05-08 0:00,40.7,29.6,3.7,48.2,0
23-05-08 0:00,39.5,28.8,3.9,54.3,0
24-05-08 0:00,37.5,27.8,3.5,63.5,5.4
25-05-08 0:00,38.4,27.6,3.4,59.5,0
26-05-08 0:00,37.4,28.6,3,62.6,10.8
27-05-08 0:00,38.7,28.3,3.9,61.7,8.7
28-05-08 0:00,37.7,28.1,4.3,67.2,0
29-05-08 0:00,38.4,27.6,4.1,57.1,6.5
30-05-08 0:00,38,28.1,3.6,55.7,0
31-05-08 0:00,37.2,30,3.8,49.8,4.3
01-06-08 0:00,38.4,28,3.8,58.2,0
02-06-08 0:00,36.4,26.5,3.9,62.8,0
03-06-08 0:00,36.6,28.3,3.5,68,0
04-06-08 0:00,36.4,28.4,4,63.8,0
05-06-08 0:00,39.5,28.7,5,65.3,16.2
06-06-08 0:00,36.7,28.5,4.7,57.8,16.8
07-06-08 0:00,36.3,27.2,4.5,67.1,4.2
08-06-08 0:00,33.3,26.5,4.2,65.9,21
09-06-08 0:00,34.3,27.1,5.5,67,12.6
10-06-08 0:00,33.8,27,5.5,66.8,8.4
11-06-08 0:00,32.2,27.1,5.8,64.4,18.8
12-06-08 0:00,32.2,25.2,3.7,72.9,21.1
13-06-08 0:00,30.4,25.6,5.7,72.7,0
14-06-08 0:00,33.8,27.2,6,64.9,9.4
15-06-08 0:00,33.7,28.4,6.3,67.2,0
16-06-08 0:00,35.2,28.2,5.7,62.2,0
17-06-08 0:00,36.2,29.3,5.4,61.9,0
18-06-08 0:00,35.4,28.9,5.2,62.4,0
19-06-08 0:00,36.7,28.9,5.5,64.3,3.1
20-06-08 0:00,37.5,28.5,5.2,61.9,0
21-06-08 0:00,37.9,28.9,4.6,70.1,0
22-06-08 0:00,36.8,28.2,4.6,63.2,0
23-06-08 0:00,34.4,28.4,5.1,70.1,10.3
24-06-08 0:00,34.8,27.9,4.4,64.4,5.1
25-06-08 0:00,34.4,26.3,5.5,73.1,5.1
26-06-08 0:00,32.9,26.3,4.8,70.4,0
27-06-08 0:00,33.2,26.4,4.6,74.7,9.6
28-06-08 0:00,31.3,25.8,4.9,72.2,16.6
29-06-08 0:00,33.8,25.9,4.3,73.5,6
30-06-08 0:00,34.6,27.9,5,63,0
01-07-08 0:00,34.6,27.8,5.1,71.1,0
02-07-08 0:00,35.9,27.6,5.4,64.9,0
03-07-08 0:00,35.7,28.3,4.7,61.8,0
04-07-08 0:00,36.4,28.6,4.9,75.3,6.5
05-07-08 0:00,32.9,28.6,5.1,70,21.5
06-07-08 0:00,32.9,26.6,5.2,72.1,7.3
07-07-08 0:00,32.7,26.6,5.1,71.6,0
08-07-08 0:00,32.7,26.5,5,70.8,7.1
09-07-08 0:00,31.5,26.5,5.1,67.7,0
10-07-08 0:00,29.7,25.5,4.9,72.4,25.1
11-07-08 0:00,34.3,26.6,5.3,68.6,0
12-07-08 0:00,36,28,4.9,67.8,0
13-07-08 0:00,36.8,27.4,4.6,68.6,0
14-07-08 0:00,35.6,27.9,3.9,68,0
15-07-08 0:00,35.3,28.3,3.7,60.5,14.6
16-07-08 0:00,36.1,27.3,3.5,61.2,13.5
17-07-08 0:00,35.6,26.2,3,72.1,0
18-07-08 0:00,34.9,26.7,4.1,72.5,13.7
19-07-08 0:00,33.4,26.1,3.4,72.3,20.6
20-07-08 0:00,33.5,25.5,3.1,73,0
21-07-08 0:00,30.8,26.5,3.1,72.9,15.6
22-07-08 0:00,33.6,25.8,2.3,72.5,0
23-07-08 0:00,33.3,27.6,2.1,74.8,7.5
24-07-08 0:00,31.3,24.7,2.6,79.2,5.2
25-07-08 0:00,32.7,25.4,4.4,76.6,10.4
26-07-08 0:00,28.6,24.8,4,66.7,25.2
27-07-08 0:00,27.2,24.6,5,73,12.8
28-07-08 0:00,28.5,24.4,4.9,73.7,8.4
29-07-08 0:00,29.5,25.4,5.5,74,0
30-07-08 0:00,32,25.9,4.8,57.4,46
31-07-08 0:00,32.8,25.9,4.7,70.1,0
01-08-08 0:00,32.4,26.5,4.7,65,18.8
02-08-08 0:00,30.4,25.5,4.9,79.1,13.4
03-08-08 0:00,29.7,25.4,3.9,66.6,0
04-08-08 0:00,28.3,24.9,5.2,77.2,18.8
05-08-08 0:00,30.4,25.3,4.3,66.4,0
06-08-08 0:00,31.3,26,5.6,64.8,4.7
07-08-08 0:00,30.2,26.2,4.9,69.8,23.3
08-08-08 0:00,27.9,24.8,5,71,34.9
09-08-08 0:00,25.7,24.3,5.1,78.6,28
10-08-08 0:00,29,24.3,4.9,78.5,16.4
11-08-08 0:00,31.8,25.6,5.1,65.3,0
12-08-08 0:00,32.7,26.8,4.7,66.9,0
13-08-08 0:00,34,26.9,4.6,72.9,1.9
14-08-08 0:00,31.7,26.4,4.3,78.8,1.9
15-08-08 0:00,31.4,26.5,3.7,71,5.8
16-08-08 0:00,32,25.9,3.7,72.7,21.7
17-08-08 0:00,32.1,25,2.6,74.9,0
18-08-08 0:00,32.6,25,2.8,78.7,0
19-08-08 0:00,31.1,25.9,2.2,78.3,16.8
20-08-08 0:00,32.7,26.4,2.8,75.9,18.9
21-08-08 0:00,31.6,25.5,3,75.9,0
22-08-08 0:00,34,26,3.5,69.3,0
23-08-08 0:00,34.5,26.3,2.7,66.2,0
24-08-08 0:00,33.9,27.6,2.4,69,11.9
25-08-08 0:00,31.8,25.8,2.6,78,41.1
26-08-08 0:00,32.5,26.7,2.5,76.3,10
27-08-08 0:00,33.7,26.8,1.6,74.2,0
28-08-08 0:00,33.7,27.1,2.1,76.6,0
29-08-08 0:00,33.7,27.1,2,70.6,0
30-08-08 0:00,33,26.7,2.2,73,13.1
31-08-08 0:00,33.7,26.6,2.4,69,0
01-09-08 0:00,33.3,27.1,1.8,79.8,0
02-09-08 0:00,33.6,27.1,2.8,72.8,0
03-09-08 0:00,33.4,27.5,2.5,70.4,0
04-09-08 0:00,33.4,26.9,2.8,76.5,0
05-09-08 0:00,33.7,26.8,2,74.7,0
06-09-08 0:00,33.4,26.4,2.3,75.3,4.4
07-09-08 0:00,33.8,26.7,2.7,75.9,10.1
08-09-08 0:00,29,25.9,2.4,68.7,15.2
09-09-08 0:00,29.1,25.2,2.9,81.8,16.7
10-09-08 0:00,29.1,25.4,2.5,72.3,28.1
11-09-08 0:00,29.2,25.8,2.4,75.5,22.5
12-09-08 0:00,29.3,25.4,4.7,69.4,6.3
13-09-08 0:00,32.3,26,3.5,64.1,4.1
14-09-08 0:00,33.5,26.4,3.5,67.6,0
15-09-08 0:00,33,26.7,4.5,81.2,0
16-09-08 0:00,30.8,26.9,5.2,67.1,11.8
17-09-08 0:00,30.3,26.8,5.8,63.6,23.5
18-09-08 0:00,32,26.9,4.8,70.4,4.3
19-09-08 0:00,34.2,26.6,3.9,66.3,0
20-09-08 0:00,32.2,26.2,3.3,75.1,6.8
21-09-08 0:00,31.3,25.9,3.1,75.6,4.3
22-09-08 0:00,31.1,25.9,3.1,71.9,7
23-09-08 0:00,33.9,25.8,2.7,70.6,0
24-09-08 0:00,34.7,26.3,2.7,72.3,0
25-09-08 0:00,33.7,26.6,3.1,71.6,0
26-09-08 0:00,34.6,25.7,3.2,72.3,0
27-09-08 0:00,35.5,26.2,2.9,68.8,0
28-09-08 0:00,34.5,25.4,2.5,73.6,0
29-09-08 0:00,34.6,24.5,2,70.9,0
30-09-08 0:00,34.7,25.2,2.3,71.1,0
01-10-08 0:00,34.6,26.3,1.8,68.4,0
02-10-08 0:00,32.6,26.1,1.3,74,0
03-10-08 0:00,33,25.9,2.2,61.7,0
04-10-08 0:00,33.4,25.6,2.5,73.2,0
05-10-08 0:00,34.5,26,1.8,73,0
06-10-08 0:00,34.4,26.4,2.1,74.3,2.8
